$GPRMC,145243.000,A,4440.0870,N,00111.8499,W,4.18,216.02,201205,,,A*71
$GPRMC,145244.000,A,4440.0861,N,00111.8509,W,4.18,214.37,201205,,,A*7A
$GPRMC,145245.000,A,4440.0851,N,00111.8518,W,4.25,216.07,201205,,,A*77
$GPRMC,145246.000,A,4440.0842,N,00111.8528,W,4.26,217.47,201205,,,A*73
$GPRMC,145248.000,A,4440.0824,N,00111.8549,W,4.17,218.17,201205,,,A*72
$GPRMC,145249.000,A,4440.0815,N,00111.8559,W,4.22,219.91,201205,,,A*79
$GPRMC,145250.000,A,4440.0806,N,00111.8570,W,4.20,219.61,201205,,,A*75
$GPRMC,145251.000,A,4440.0798,N,00111.8581,W,4.18,223.34,201205,,,A*70
$GPRMC,145253.000,A,4440.0781,N,00111.8603,W,4.22,221.14,201205,,,A*7A
$GPRMC,145254.000,A,4440.0772,N,00111.8615,W,4.22,221.68,201205,,,A*7D
$GPRMC,145255.000,A,4440.0764,N,00111.8626,W,4.26,221.99,201205,,,A*71
$GPRMC,145256.000,A,4440.0755,N,00111.8637,W,4.31,220.46,201205,,,A*75
$GPRMC,145258.000,A,4440.0736,N,00111.8659,W,4.44,213.77,201205,,,A*76
$GPRMC,145259.000,A,4440.0726,N,00111.8668,W,4.41,211.48,201205,,,A*7F
$GPRMC,145300.000,A,4440.0716,N,00111.8677,W,4.45,213.42,201205,,,A*73
$GPRMC,145301.000,A,4440.0706,N,00111.8687,W,4.55,214.87,201205,,,A*73
$GPRMC,145303.000,A,4440.0685,N,00111.8707,W,4.50,213.84,201205,,,A*73
$GPRMC,145304.000,A,4440.0675,N,00111.8717,W,4.59,215.50,201205,,,A*7C
$GPRMC,145305.000,A,4440.0665,N,00111.8728,W,4.56,216.13,201205,,,A*7B
$GPRMC,145306.000,A,4440.0655,N,00111.8738,W,4.55,217.85,201205,,,A*77
$GPRMC,145308.000,A,4440.0635,N,00111.8761,W,4.63,217.05,201205,,,A*7E
$GPRMC,145309.000,A,4440.0625,N,00111.8772,W,4.66,215.90,201205,,,A*77
$GPRMC,145310.000,A,4440.0614,N,00111.8782,W,4.64,215.08,201205,,,A*71
$GPRMC,145311.000,A,4440.0604,N,00111.8793,W,4.72,215.80,201205,,,A*76
$GPRMC,145313.000,A,4440.0583,N,00111.8816,W,4.82,217.68,201205,,,A*71
$GPRMC,145314.000,A,4440.0572,N,00111.8827,W,4.88,216.69,201205,,,A*70
$GPRMC,145315.000,A,4440.0561,N,00111.8839,W,4.83,218.06,201205,,,A*70
$GPRMC,145316.000,A,4440.0551,N,00111.8851,W,4.92,217.56,201205,,,A*74
$GPRMC,145318.000,A,4440.0530,N,00111.8874,W,4.77,217.02,201205,,,A*70
$GPRMC,145319.000,A,4440.0519,N,00111.8885,W,4.80,215.63,201205,,,A*79
$GPRMC,145320.000,A,4440.0509,N,00111.8896,W,4.77,216.64,201205,,,A*7C
$GPRMC,145321.000,A,4440.0498,N,00111.8908,W,4.83,215.86,201205,,,A*76
$GPRMC,145323.000,A,4440.0477,N,00111.8931,W,4.83,219.07,201205,,,A*7A
$GPRMC,145324.000,A,4440.0467,N,00111.8943,W,4.84,216.90,201205,,,A*7F
$GPRMC,145325.000,A,4440.0456,N,00111.8954,W,4.86,218.56,201205,,,A*7C
$GPRMC,145326.000,A,4440.0446,N,00111.8966,W,4.82,216.01,201205,,,A*77
$GPRMC,145328.000,A,4440.0424,N,00111.8988,W,4.76,215.03,201205,,,A*77
$GPRMC,145329.000,A,4440.0413,N,00111.8999,W,4.80,213.89,201205,,,A*7F
$GPRMC,145330.000,A,4440.0402,N,00111.9009,W,4.75,212.68,201205,,,A*72
$GPRMC,145331.000,A,4440.0391,N,00111.9019,W,4.77,212.03,201205,,,A*70
$GPRMC,145333.000,A,4440.0370,N,00111.9039,W,4.68,210.99,201205,,,A*70
$GPRMC,145334.000,A,4440.0359,N,00111.9049,W,4.71,215.59,201205,,,A*7A
$GPRMC,145335.000,A,4440.0348,N,00111.9060,W,4.73,215.59,201205,,,A*72
$GPRMC,145336.000,A,4440.0338,N,00111.9071,W,4.78,218.12,201205,,,A*7F
$GPRMC,145338.000,A,4440.0318,N,00111.9095,W,4.80,221.73,201205,,,A*73
$GPRMC,145339.000,A,4440.0308,N,00111.9108,W,4.80,220.94,201205,,,A*7E
$GPRMC,145340.000,A,4440.0298,N,00111.9120,W,4.72,216.78,201205,,,A*78
$GPRMC,145341.000,A,4440.0288,N,00111.9131,W,4.78,216.39,201205,,,A*77
$GPRMC,145343.000,A,4440.0266,N,00111.9153,W,4.81,213.99,201205,,,A*78
$GPRMC,145344.000,A,4440.0256,N,00111.9164,W,4.77,217.51,201205,,,A*71
$GPRMC,145345.000,A,4440.0245,N,00111.9175,W,4.77,216.47,201205,,,A*74
$GPRMC,145346.000,A,4440.0235,N,00111.9187,W,4.76,216.74,201205,,,A*7C
$GPRMC,145348.000,A,4440.0215,N,00111.9209,W,4.70,217.48,201205,,,A*7D
$GPRMC,145349.000,A,4440.0204,N,00111.9221,W,4.81,215.64,201205,,,A*74
$GPRMC,145350.000,A,4440.0193,N,00111.9231,W,4.81,213.26,201205,,,A*70
$GPRMC,145351.000,A,4440.0182,N,00111.9242,W,4.85,211.93,201205,,,A*7D
$GPRMC,145353.000,A,4440.0160,N,00111.9263,W,4.88,215.22,201205,,,A*73
$GPRMC,145354.000,A,4440.0149,N,00111.9274,W,4.85,215.16,201205,,,A*73
$GPRMC,145355.000,A,4440.0138,N,00111.9285,W,4.96,215.54,201205,,,A*7E
$GPRMC,145356.000,A,4440.0127,N,00111.9296,W,4.99,216.37,201205,,,A*78
$GPRMC,145358.000,A,4440.0105,N,00111.9320,W,5.04,217.58,201205,,,A*77
$GPRMC,145359.000,A,4440.0094,N,00111.9333,W,5.08,219.47,201205,,,A*71
$GPRMC,145400.000,A,4440.0084,N,00111.9346,W,5.03,219.47,201205,,,A*72
$GPRMC,145401.000,A,4440.0073,N,00111.9358,W,5.05,218.99,201205,,,A*70
$GPRMC,145403.000,A,4440.0051,N,00111.9383,W,5.12,217.44,201205,,,A*7D
$GPRMC,145404.000,A,4440.0040,N,00111.9395,W,5.12,214.74,201205,,,A*7D
